pages.timeSheet.hrReports,Báo cáo HR
pages.timeSheet.myTeam,Team
pages.timeSheet.financeReports,
pages.timeSheet.myProjects,Dự án của tôi
pages.timeSheet.weeklyReports,Báo cáo tuần của tôi
pages.timeSheet.settings,Cài đặt
pages.timeSheet.continue,Tiếp tục
pages.timeSheet.day,ngày
pages.timeSheet.activity,Hoạt động
pages.timeSheet.timeIn,
pages.timeSheet.timeOut,
pages.timeSheet.timeOff,thời gian nghỉ
pages.timeSheet.nightShift,
pages.timeSheet.totalHrs,Tổng giờ
pages.timeSheet.notes,Ghi chú
pages.timeSheet.action,Tách vụ
pages.timeSheet.division,Bộ phận
pages.timeSheet.designation,Chỉnh định
pages.timeSheet.department,Bộ phận
pages.timeSheet.requestLeave,Yêu cầu nghỉ phép
pages.timeSheet.addTask,Thêm việc
pages.timeSheet.import,Nhập
pages.timeSheet.incompleteTimesheets,
pages.timeSheet.dayOfHours,
pages.timeSheet.project,Dự án
pages.timeSheet.task,Công việc
pages.timeSheet.description,Mô tả
pages.timeSheet.time,
pages.timeSheet.totalHours,Tổng giờ
pages.timeSheet.is,
pages.timeSheet.allProjects,Tất cả dự án
pages.timeSheet.total,Tổng cộng
pages.timeSheet.noTasks,Không có công việc nào
pages.timeSheet.startTime,Thời gian bắt đầu
pages.timeSheet.endTime,Thời gian kết thúc
pages.timeSheet.breakTime,Thời gian nghỉ giải lao (phút)
pages.timeSheet.overTime,
pages.timeSheet.clientLocation,
pages.timeSheet.delete,Xoá
pages.timeSheet.submit,Nộp
pages.timeSheet.cancel,Huỷ
pages.timeSheet.update,Tải lên
pages.timeSheet.next,Kế tiếp
pages.timeSheet.reSubmit,
pages.timeSheet.previous,Trước
pages.timeSheet.export,Xuất
pages.timeSheet.download,Tải về
pages.timeSheet.totalHourDot,Tổng giờ:
pages.timeSheet.timeDuration,Khoảng thời gian
pages.timeSheet.timeOffDetail,
pages.timeSheet.timeoff,Giờ nghỉ
pages.timeSheet.noTimeOff,
pages.timeSheet.selectTimesheetPeriod,
pages.timeSheet.selectTheTimesheetPeriod,
pages.timeSheet.pleaseSelectTimesheetPeriod,Vui lòng chọn khoảng thời gian của bảng chấm công
pages.timeSheet.areHoliday,là ngày lễ
pages.timeSheet.workOn,
pages.timeSheet.viewDailyMode,
pages.timeSheet.viewMoreTask,Xem +{task} công việc
pages.timeSheet.taskDetails,Chi tiết công việc
pages.timeSheet.addAnotherTask,Thêm việc khác
pages.timeSheet.editTask,Chỉnh sửa việc
pages.timeSheet.totalHour,Tổng giờ
pages.timeSheet.daily,
pages.timeSheet.weekly,
pages.timeSheet.monthly,Hằng tháng
pages.timeSheet.importTasks,
pages.timeSheet.tasksSelected,
pages.timeSheet.yes,Đồng ý
pages.timeSheet.no,Không
pages.timeSheet.nightShift1,
pages.timeSheet.addActivity,Thêm hoạt động
pages.timeSheet.startDate,Ngày bắt đầu
pages.timeSheet.endDate,Ngày kết thúc
pages.timeSheet.employeeName,Tên nhân viên
pages.timeSheet.totalWorkedTime,Số giờ làm việc
pages.timeSheet.totalOTTime,Số giờ làm thêm
pages.timeSheet.pto,
pages.timeSheet.showing,
pages.timeSheet.of,
pages.timeSheet.duplicateTask,
pages.timeSheet.duplicate,
pages.timeSheet.employeeID,ID nhân viên
pages.timeSheet.location,Vị trí
pages.timeSheet.date,Ngày
pages.timeSheet.inTime,
pages.timeSheet.outTime,
pages.timeSheet.leaves,Nghỉ
pages.timeSheet.projectDetails,
pages.timeSheet.employee,Nhân viên
pages.timeSheet.projectName,Tên dự án
pages.timeSheet.taskName,
pages.timeSheet.date&Time,Ngày & thời gian
pages.timeSheet.days,ngày
pages.timeSheet.hour,Giờ
pages.timeSheet.customer,Khách hàng
pages.timeSheet.projectBasic,Dự án
pages.timeSheet.resouce,
pages.timeSheet.totalTime,
pages.timeSheet.byCustomer,Theo khách hàng
pages.timeSheet.byProject,Theo dự án
pages.timeSheet.byResources,Theo nguồn
pages.timeSheet.employeesSelected,Nhân viên được chọn
pages.timeSheet.remindEmployee,
pages.timeSheet.byEmployee,Theo nhân viên
pages.timeSheet.noMatches,
pages.timeSheet.byDepartment,Theo ID phòng ban/ tên
pages.timeSheet.reportingManager,Quản lý báo cáo
pages.timeSheet.projects,Dự án
pages.timeSheet.workingDays,
pages.timeSheet.timeOffInDay,Thời gian nghỉ (theo ngày)
pages.timeSheet.projectView,Xem dự án
pages.timeSheet.teamView,
pages.timeSheet.view,Xem
pages.timeSheet.moreTasks,
pages.timeSheet.projectManager,Quản lý dự án
pages.timeSheet.PMAssigned,
pages.timeSheet.viewDetails,Xem chi tiết
pages.timeSheet.ticketID,ID ticket
pages.timeSheet.dateRange,Khoản thời gian
pages.timeSheet.approvedBy,Được duyệt bởi
pages.timeSheet.comments,Bình luận
pages.timeSheet.comment,
pages.timeSheet.status,Trạng thái
pages.timeSheet.manager,Quản lý
pages.timeSheet.readMore,Xem thêm
pages.timeSheet.leaveOn,Để lại trên 
pages.timeSheet.totalDays,Tổng số ngày
pages.timeSheet.resources,Nguồn
pages.timeSheet.hours,Giờ
pages.timeSheet.hrs,giờ
pages.timeSheet.paymentDueDate,
pages.timeSheet.projectType,Loại dự án
pages.timeSheet.timesheetDetails,
pages.timeSheet.timeTaken,
pages.timeSheet.overlap,
pages.timeSheet.takenTimeoff,Bạn đang được đưa đến trang thời gian nghỉ - chi tiết nghỉ phép của bạn sẽ tự động được cập nhật trên bảng chấm công sau khi nó được áp dụng.
pages.timeSheet.onlyImport,
pages.timeSheet.haveManager,
pages.timeSheet.invalidProjectName,Tên dự án không hợp lệ
pages.timeSheet.selectProject,
pages.timeSheet.selectTask,
pages.timeSheet.selectTheTask,
pages.timeSheet.selectStartTime,Chọn ngày bắt đầu
pages.timeSheet.onlyNumber,
pages.timeSheet.sureDelete,Bạn có chắc không muốn xoá?
pages.timeSheet.selectTimesheet,
pages.timeSheet.pleaseEnterDescription,Vui lòng nhập mô tả
pages.timeSheet.pleaseSelectTask,Vui lòng chọn việc mà bạn muốn nhập vào
pages.timeSheet.pleaseSelectMoreDate,Vui lòng chọn một hoặc nhiều ngày mà việc phải được nhập vào
pages.timeSheet.sheetForEmpty,
pages.timeSheet.sureToMove,Bạn có chắc muốn xoá?
pages.timeSheet.enterNote,Nhập ghi chú...
pages.timeSheet.selectTime,
pages.timeSheet.selectDurationDay,
pages.timeSheet.selectedTasks,
pages.timeSheet.byJobTitle,Theo chức danh công việc
pages.timeSheet.noReport,
pages.timeSheet.enterTaskName,
pages.timeSheet.enterDescription,
pages.timeSheet.selectTheStartTime,Chọn ngày bắt đầu
pages.timeSheet.selectTheEndTime,Chọn ngày kết thúc
pages.timeSheet.0,
pages.timeSheet.searchCustomer,Tìm kiếm theo khách hàng
pages.timeSheet.searchCustomerProjectEmployee,"Tìm kiếm theo khách hàng, dự án, nhân viên"
pages.timeSheet.searchEmployee,Tìm kiếm theo nhân viên
pages.timeSheet.searchProject,Tìm kiếm theo dự án
pages.timeSheet.searchResources,Tìm kiếm theo nguồn
pages.timeSheet.searchNameUserId,Tìm kiếm theo tên/ ID người dùng
pages.timeSheet.searchByDepartment,Tìm kiếm theo bộ phận
pages.timeSheet.pleaseSelectDurationDay,Vui lòng chọn thời hạn
pages.timeSheet.searchByDesignation,Tìm kiếm theo chỉ định
pages.timeSheet.resubmit,Nộp lại
pages.timeSheet.searchNameTask,"Tìm kiếm theo tên, nhậm vụ..."
pages.userProfile.missingLeaveDay,Hồ sơ người dùng
pages.userProfile.name,
pages.userProfile.email,Email
pages.userProfile.password,
pages.userProfile.role,Vai trò
pages.userProfile.userInfo,
pages.userProfile.cancel,Huỷ
pages.userProfile.save,Lưu
pages.userProfile.edit,Chỉnh sửa
pages.usersManagement.usersManagement,Quản lý người dùng
pages.usersManagement.activeUsers,Người dùng đang hoạt động
pages.usersManagement.inactiveUsers,Người dùng không họạt động
pages.usersManagement.cancel,Huỷ
pages.usersManagement.confirm,
pages.usersManagement.sureRemove,Bạn có chắc muốn xoá?
pages.usersManagement.fullName,Tên đầy đủ
pages.usersManagement.email,Email
pages.usersManagement.userId,ID người dùng
pages.usersManagement.createdDate,Ngày tạo
pages.usersManagement.roles,Vai trò
pages.usersManagement.role,Vai trò
pages.usersManagement.location,Vị trí
pages.usersManagement.company,Công ty
pages.usersManagement.lastWorkingDate,Ngày làm việc cuối cùng
pages.usersManagement.reasonForLeaving,
pages.usersManagement.password,
pages.usersManagement.reset,Cài lại
pages.usersManagement.resetS,Cài lại
pages.usersManagement.action,Tách vụ
pages.usersManagement.editUserProfile,Chỉnh sửa hồ sơ người dùng
pages.usersManagement.terminateEmployee,Nhân viên bị sa thải
pages.usersManagement.removeUserConfirm,
pages.usersManagement.resetPassword,
pages.usersManagement.employeeID,ID nhân viên
pages.usersManagement.firstName,Họ
pages.usersManagement.middleName,Tên lót
pages.usersManagement.lastName,Tên
pages.usersManagement.status,Trạng thái
pages.usersManagement.active,Kích hoạt
pages.usersManagement.inactive,Không họạt động
pages.usersManagement.byNameUseID,Theo tên/ ID ngừoi dùng
pages.usersManagement.byRoles,Theo vai trò
pages.usersManagement.byLocation,Theo vị trí
pages.usersManagement.byCountry,Theo quốc gia
pages.usersManagement.reason,Lý do
pages.usersManagement.updateUser,
pages.usersManagement.inputWorkEmail,
pages.usersManagement.enterValidEmailAddress,Nhập địa chỉ email hợp lệ!
pages.usersManagement.inputFirstName,Vui lòng nhập họ!
pages.usersManagement.inputMiddleName,Vui lòng nhập tên lót!
pages.usersManagement.inputLastName,
pages.usersManagement.selectRoles,Vui lòng chọn vai trò!
pages.usersManagement.selectLocation,Vui lòng chọn vị trí!
pages.usersManagement.pleaseInput,
pages.usersManagement.sureResetPassword,Bạn có chắc không muốn đặt lại mật khẩu của người dùng này?
pages.usersManagement.fillupCharacters,Chỉ điền tối đa 1000 ký tự!
pages.usersManagement.requiredField,Phần bắt buộc!
pages.usersManagement.fillBox,Điền vào chỗ trống...
pages.usersManagement.typeNameUserID,Nhập để tìm kiếm theo tên/ ID người dùng
pages.usersManagement.searchByRoles,Tìm kiếm theo vai trò
pages.usersManagement.searchByLocation,Tìm kiếm theo vị trí
pages.usersManagement.searchByCountry,Tìm kiếm theo quốc gia
pages_admin.users.title,Quản lý người dùng
pages_admin.users.userTable.activeUsersTab,Người dùng đang hoạt động
pages_admin.users.userTable.inactiveUsersTab,Người dùng không họạt động
pages_admin.users.userTable.addUser,Thêm người dùng
pages_admin.users.userTable.importUsers,
pages_admin.users.tableFilter.filter,Lọc
pages_admin.users.tableFilter.reset,Cài lại
pages_admin.users.tableFilter.name,Tên
pages.viewDocument.download,Tải về
pages.viewDocument.viewDocument,Xem tài liệu
pages.viewDocument.documentType,Loại tài liệu
pages.viewDocument.documentName,Tên tài liệu
app.saveYourChanges,Lưu thay đổi?
app.customer,Khách hàng
app.division,Bộ phận
app.divisions,Bộ phận
app.selectDivisions,Chọn bộ phận
app.saveChanges,Lưu thay đổi
app.editStatus,Chỉnh sửa trang thái
app.accOwner,Chủ tài khoản
app.enterAccOwner,
app.email,Email
app.typeEmail,
app.legalName,
app.legalBusinessName,
app.legalAddress,Địa chỉ hợp pháp
app.department,Bộ phận
app.addressLine1,Địa chỉ 1
app.enterAddressLine1,Nhập địa chỉ email 1
app.addressLine2,Địa chỉ 2
app.enterAddressLine2,Nhập địa chỉ email 2
app.reportingTo,Báo cáo cho
app.certifications,Chứng chỉ
app.enterCertifications,
app.skills,Kỹ năng
app.enterSkills,
app.noSkills,Không kỷ năng
app.resignation,
app.actions,Tách vụ
app.linkedIn,LinkedIn
app.website,
app.enterWebsite,
app.contactPhone,Số điện thoại liên hệ
app.phoneNumber,Số điện thoại
app.enterPhoneNumber,
app.contactEmail,Email liên hệ
app.contactInformation,Thông tin liên hệ
app.country,Quốc gia
app.selectCountry,
app.enterCountry,
app.state,Quận
app.selectState,Chọn quận
app.enterState,Nhập quận
app.city,Thành phố
app.cityName,Tên thành phố
app.enterCity,
app.zipCode,Mã bưu chính
app.enterZipCode,
app.tags,ticket
app.tagsOptional,ticket (tuỳ chọn)
app.selectTags,
app.status,Trạng thái
app.enterStatus,Nhập trạng thái
app.selectStatus,Chọn trạng thái
app.feedback,Đánh giá
app.export,Xuất
app.button,Nhút nhấn
app.selectAll,
app.tickets,Ticket
app.ticketType,Loại ticket
app.ticketId,ID ticket
app.locations,Vị trí
app.location,Vị trí
app.allLocation,Tất cả vị trí
app.workLocations,Vị trí làm việc
app.newWorkLocation,
app.locationName,Tên vị trí
app.manageLocations,
app.showInLocations,
app.addWorkLocation,Thêm địa điểm làm việc
app.removeWorkLocation,
app.enterLocation,
app.locationPlaceHolder,
app.selectLocation,Vui lòng chọn vị trí!
app.admin,Quản trị viên
app.adminRoles,Vai trò quản trị viên
app.media,
app.employee,Nhân viên
app.employeeType,Loại nhân viên
app.employeeHandbook,
app.employeeNumber,Số nhân viên
app.employeeID,ID nhân viên
app.enterEmployeeId,Nhập ID nhân viên
app.employeeName,Tên nhân viên
app.reportingManager,Quản lý báo cáo
app.enterReportingManager,
app.jobTitle,Chức danh công việc
app.selectJobTitle,Chọn chức danh công việc
app.employees,
app.owner,Chủ
app.ownerContact,
app.enterOwnerContact,
app.txtHello,
app.txtToday,
app.name,Tên
app.fullName,Tên đầy đủ
app.enterName,Vui lòng nhập tên!
app.typeName,
app.you,
app.title,Tiêu đề
app.enterTitle,
app.or,HOẶC
app.or2,hoặc
app.description,Mô tả
app.enterDescription,
app.notification,Thông báo
app.notifications,Thông báo
app.empty,Không có dữ liệu nào
app.reset,Cài lại
app.update,Tải lên
app.updating,Đang tải lên
app.edit,Chỉnh sửa
app.delete,Xoá
app.continue,Tiếp tục
app.post,
app.lang,Ngôn ngữ
app.comment,
app.comments,Bình luận
app.enterComment,
app.commentsOptional,Bình luận (tuỳ chọn)
app.like,
app.likes,
app.dislike,
app.dislikes,
app.uploadFile,Tải file
app.uploadByUrl,Tải file lên bằng URL
app.typeMediaLink,Nhập media link tại đây
app.policies,Chính sách
app.faq,
app.holidayCalendar,Lịch nghỉ lễ
app.date,Ngày
app.startDate,Ngày bắt đầu
app.enterStartDate,
app.endDate,Ngày kết thúc
app.enterEndDate,Nhập ngày kết thúc
app.response,
app.responses,
app.enterResponses,
app.timeZone,
app.selectTimeZone,
app.selected,
app.all,Tất cả
app.none,Không
app.download,Tải về
app.approval,Duyệt
app.reject,Từ chối
app.new,Mới
app.self,
app.terralogic,
app.settings,Cài đặt
app.announcement,Thông báo
app.image,Hình ảnh
app.images,Hình ảnh
app.banner,Banner
app.poll,Khảo sát
app.postType,
app.previewPost,
app.postAs,
app.createBy,Tạo bởi
app.mediaFile,Media file
app.characterLimit,Số từ giới hạn
app.createOn,
app.areYouSure,Bạn có chắc không?
app.addBanner,Thêm banner
app.Question,
app.enterQuestion,
app.questionHere,
app.showAs,
app.vote,bình chọn
app.barGraph,Biểu đồ cột
app.pieChart,
app.file,File
app.engaging,
app.active,Kích hoạt
app.inActive,Không họạt động
app.workInProgress,
app.documents,Tài liệu
app.documentName,Tên tài liệu
app.enterDocumentName,
app.documentType,Loại tài liệu
app.selectDocumentType,
app.uploadedBy,Tải lên bởi
app.uploadedOn,
app.browse,duyệt
app.projects,Dự án
app.projectId,ID dự án
app.projectName,Tên dự án
app.selectProjectName,
app.engagementType,Loại cam kết
app.selectEngagementType,
app.projectManager,Quản lý dự án
app.companyId,ID công ty
app.companyName,Tên công ty
app.companyWebsite,Website công ty
app.companyDetails,Chi tiết công ty
app.companyInformation,Thông tin công ty
app.enterCompanyDetails,Nhập chi tiết công ty
app.companyType,Loại của công ty
app.selectCompanyType,Chọn loại của công ty
app.parentCompany,Công ty mẹ
app.selectParentCompany,Chọn công ty mẹ
app.primary,Chính
app.primaryContact,
app.primaryContactPlaceHolder,Email của chủ doanh nghiệp
app.HRContact,Liên hện HR
app.HRContactPlaceHolder,Tên Quản lý nhân sự
app.HRContact2PlaceHolder,Email Quản lý nhân sự
app.HRContact3PlaceHolder,Điện thoại Quản lý nhân sự
app.industry,
app.selectIndustry,
app.headquarterAddress,Địa chỉ trụ sở chính
app.worker,
app.position,Chức vụ
app.showPermissions,
app.fileSizeWarning,fileh có kích thước tối đa 5MB
app.fileSizeWarning2,fileh có kích thước tối đa 3MB
app.nameWarning,
app.uploadInfo,"Các định dạng hỗ trợ là png, jpg, jpeg, mp4 & mov"
app.uploadInfo2,"Các định dạng hỗ trợ là png, jpg & jpeg (kích thước ảnh 350*300)"
app.uploadInfo3,"Các định dạng hỗ trợ là png, jpg, jpeg & pdf (kích thước ảnh 350*300)"
app.uploadFormatMessage,Bạn chỉ có thể tải lên file PNG/JPG/JPEG/MP4/MOV
app.uploadFormatMessage2,Bạn chỉ có thể tải lên file PNG/JPG/JPEG/PDF
app.uploadFormatMessage3,Bạn chỉ có thể tải lên file PNG/JPG!
app.fileSizeError,file phải nhỏ hơn 5MB!
app.fileSizeError2,file phải nhỏ hơn 3MB!
app.imageSizeError,Hình ảnh phải nhỏ hơn 2MB
app.imageSizeError2,file không hợp lệ. Chỉ chấp nhận hình ảnh và phải nhỏ hơn 5MB
app.validate.image5MB,Hình ảnh phải nhỏ hơn 5MB
app.validate.image3MB,Hình ảnh phải nhỏ hơn 3MB
app.selectDocumentFile,Vui lòng chọn tài liệu
